0,97,7
0,792,7
0,860,7
0,1472,7
0,1504,7
0,1506,7
0,1987,7
1,73,5
1,797,5
1,932,5
1,948,5
1,1090,5
1,1532,5
1,1569,5
1,1618,5
2,305,5
2,394,5
2,779,5
2,834,5
2,907,5
2,1241,5
2,1486,5
2,1563,5
3,650,3
3,838,3
3,1272,3
3,1578,3
3,1705,3
3,1895,3
4,24,7
4,488,7
4,795,7
4,1650,7
4,1707,7
5,215,6
5,219,6
5,567,6
5,585,6
5,1128,6
5,1143,6
5,1572,6
5,1710,6
6,500,8
6,785,8
6,837,8
6,1120,8
6,1414,8
6,1497,8
6,1545,8
6,1555,8
6,1617,8
7,361,7
7,1226,7
7,1615,7
7,1704,7
7,1785,7
8,523,6
8,539,6
8,1344,6
8,1430,6
8,1928,6
9,75,5
9,214,5
9,624,5
9,755,5
9,908,5
9,1173,5
9,1450,5
9,1921,5
10,175,6
10,443,6
10,452,6
10,465,6
10,1601,6
11,298,6
11,304,6
11,739,6
11,1006,6
11,1536,6
12,333,6
12,692,6
12,832,6
12,975,6
12,1502,6
12,1721,6
12,1825,6
12,1899,6
12,1947,6
13,329,3
13,651,3
13,901,3
13,1024,3
13,1093,3
13,1151,3
13,1206,3
13,1867,3
14,284,9
14,753,9
14,1266,9
14,1581,9
14,1748,9
14,1768,9
14,1908,9
15,277,8
15,432,8
15,1161,8
15,1859,8
16,1008,7
16,1041,7
16,1150,7
16,1269,7
16,1345,7
17,154,8
17,474,8
17,847,8
17,1092,8
17,1196,8
17,1208,8
17,1389,8
17,1679,8
18,307,5
18,317,5
18,919,5
18,1131,5
18,1751,5
19,516,5
19,815,5
19,834,5
19,889,5
19,951,5
19,1006,5
19,1186,5
19,1670,5
19,1712,5
20,26,5
20,489,5
20,598,5
20,1458,5
20,1566,5
20,1886,5
21,167,5
21,328,5
21,1080,5
21,1295,5
21,1489,5
21,1861,5
22,235,11
22,433,11
22,712,11
22,987,11
22,989,11
22,1789,11
23,975,6
23,1279,6
23,1845,6
24,4,9
24,1136,9
24,1405,9
25,72,5
25,321,5
25,476,5
25,801,5
25,852,5
25,1029,5
25,1069,5
25,1086,5
25,1616,5
26,20,6
26,28,6
26,94,6
26,185,6
26,817,6
26,1318,6
26,1642,6
26,1755,6
26,1934,6
26,1964,6
27,313,7
27,522,7
27,689,7
27,941,7
27,1885,7
28,26,3
28,130,3
28,283,3
28,560,3
28,722,3
28,1986,3
29,1127,4
29,1450,4
29,1486,4
29,1925,4
30,717,7
30,766,7
30,879,7
30,1287,7
30,1416,7
30,1573,7
30,1582,7
30,1738,7
31,418,5
31,706,5
31,1018,5
31,1589,5
31,1791,5
31,1836,5
32,390,6
32,742,6
32,1125,6
32,1434,6
